GasDate,FacilityName,FacilityId,FacilityType,Demand,Supply,TransferIn,TransferOut,HeldInStorage,CushionGasStorage,State,LocationName,LocationId,LastUpdated
2026/05/27,KKLP,523209,PIPE,0.001,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/05/28 12:46:57
2026/05/27,Kogan North,540061,PROD,0.000,4.172,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/28 12:46:57
2026/05/27,Ladbroke Grove PS,555086,BBGPG,16.604,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/05/28 12:46:57
2026/05/27,Lang Lang,530039,PROD,0.000,13.010,0.000,0.000,,,VIC,Gippsland,590009,2026/05/28 10:41:18
2026/05/27,Laverton,533201,BBGPG,0.000,0.000,0.000,0.000,,,VIC,Geelong,590005,2026/06/19 11:00:13
2026/05/27,Longford,530040,PROD,0.000,567.045,0.000,0.000,,,VIC,Longford Hub,530015,2026/05/28 08:21:39
2026/05/27,Loy Yang B,533163,BBGPG,0.000,0.000,0.000,0.000,,,VIC,Gippsland,590009,2026/05/28 11:00:48
2026/05/27,LYB Transmission Pipeline,535023,PIPE,0.688,0.000,0.615,0.000,,,VIC,Gippsland,590009,2026/05/28 11:00:48
2026/05/27,MAPS,550054,PIPE,29.343,0.000,0.000,0.000,,,SA,Adelaide,550016,2026/05/28 11:31:05
2026/05/27,MAPS,550054,PIPE,0.000,58.158,150.749,0.000,,,SA,Moomba Hub,550017,2026/05/28 11:31:05
2026/05/27,MAPS,550054,PIPE,191.251,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/05/28 11:31:05
2026/05/27,McArthur River Mine,580220,BBGPG,10.220,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/05/28 08:58:17
2026/05/27,MCF,550050,COMPRESSOR,0.000,0.000,0.000,0.000,,,SA,Moomba Hub,550017,2026/05/28 12:46:57
2026/05/27,Mereenie,580040,PROD,0.000,24.940,0.000,0.000,,,NT,Regional - NT,590017,2026/05/28 11:48:49
2026/05/27,Meridian,540064,PROD,0.000,47.138,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/28 09:38:52
2026/05/27,Mintaro Power Station,555031,BBGPG,0.000,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/05/28 11:31:05
2026/05/27,Moomba,550045,PROD,0.000,228.200,0.000,0.000,,,SA,Moomba Hub,550017,2026/06/01 14:58:46
2026/05/27,Moomba Storage,550046,STOR,0.000,5.800,0.000,0.000,6683.000,0.000,SA,Moomba Hub,550017,2026/06/01 14:58:46
2026/05/27,Mortlake PS,530063,BBGPG,119.528,0.000,0.000,0.000,,,VIC,Regional - VIC,590012,2026/05/28 07:20:00
2026/05/27,MPL,530061,PIPE,0.000,0.000,120.029,0.000,,,VIC,Iona Hub,530016,2026/05/28 07:20:00
2026/05/27,MPL,530061,PIPE,119.528,0.000,0.000,0.000,,,VIC,Regional - VIC,590012,2026/05/28 07:20:00
2026/05/27,MRP,580100,PIPE,10.220,0.000,10.221,0.000,,,NT,Regional - NT,590017,2026/05/28 08:58:17
2026/05/27,MSP,520053,PIPE,91.911,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/05/28 12:46:57
2026/05/27,MSP,520053,PIPE,0.000,0.000,88.415,12.500,,,SA,Moomba Hub,550017,2026/05/28 12:46:57
2026/05/27,MSP,520053,PIPE,65.142,0.000,0.000,3.740,,,NSW,Regional - NSW,590011,2026/05/28 12:46:57
2026/05/27,MSP,520053,PIPE,9.300,0.000,0.000,0.000,,,NSW,Regional - ACT,590015,2026/05/28 12:46:57
2026/05/27,MSP,520053,PIPE,0.000,0.000,40.697,0.001,,,NSW,Culcairn,590016,2026/05/28 12:46:57
2026/05/27,Newport,533171,BBGPG,0.001,0.000,0.000,0.000,,,VIC,Melbourne,590008,2026/06/19 11:00:13
2026/05/27,NGP,580050,PIPE,0.000,0.000,24.998,0.000,,,QLD,Regional - QLD,590001,2026/06/03 10:20:05
2026/05/27,NGP,580050,PIPE,0.000,0.000,19.526,49.932,,,NT,Regional - NT,590017,2026/06/03 10:20:05
2026/05/27,NGS,520060,STOR,0.200,1.098,0.000,0.000,1454.575,76.793,NSW,Sydney,520008,2026/05/28 09:00:38
2026/05/27,Oakey PS,544095,BBGPG,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/28 12:46:57
2026/05/27,Orana,540084,PROD,0.000,150.373,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/01 12:06:44
2026/05/27,Orbost,530041,PROD,0.000,58.907,0.000,0.000,,,VIC,Regional - VIC,590012,2026/05/28 17:00:05
2026/05/27,Orica,544011,BBLARGE,7.061,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/28 12:02:06
2026/05/27,Orica (Kooragang Island),523206,BBLARGE,39.090,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/05/28 13:00:00
2026/05/27,Osborne,555033,BBGPG,36.171,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/05/28 11:31:05
2026/05/27,Otway,530044,PROD,0.000,156.200,0.000,0.000,,,VIC,Iona Hub,530016,2026/05/28 13:26:44
2026/05/27,Owen Springs Power Station,580235,BBGPG,0.652,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/05/28 06:41:18
2026/05/27,Palm Valley,580060,PROD,0.000,5.352,0.000,0.000,,,NT,Regional - NT,590017,2026/05/28 11:48:49
2026/05/27,PCA,550052,PIPE,0.000,36.626,38.984,0.000,,,VIC,Iona Hub,530016,2026/06/02 13:20:09
2026/05/27,PCA,550052,PIPE,27.751,0.000,0.000,0.000,,,SA,Adelaide,550016,2026/06/02 13:20:09
2026/05/27,PCA,550052,PIPE,0.000,0.000,0.000,24.308,,,VIC,Regional - VIC,590012,2026/06/02 13:20:09
2026/05/27,PCA,550052,PIPE,50.880,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/06/02 13:20:09
2026/05/27,PCI,530060,PIPE,0.000,167.192,0.000,167.200,,,VIC,Iona Hub,530016,2026/05/28 07:20:02
2026/05/27,Peat,540065,PROD,0.000,12.391,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/01 12:06:44
2026/05/27,Pelican Point Power Station,555089,BBGPG,69.962,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/06/02 13:20:09
2026/05/27,Phosphate Hill,544081,BBLARGE,22.763,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/28 12:46:57
2026/05/27,Pipeline Compression Station,544279,COMPRESSOR,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/04 09:28:08
2026/05/27,PVP,580070,PIPE,1.103,0.000,1.285,0.000,,,NT,Regional - NT,590017,2026/05/28 06:41:18
2026/05/27,QCLNG LNG Plant,544272,LNGEXPORT,739.348,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/06/10 11:35:46
2026/05/27,QGP,540058,PIPE,0.000,0.000,37.605,0.000,,,QLD,Wallumbilla Hub,540032,2026/05/28 12:02:06
2026/05/27,QGP,540058,PIPE,131.604,25.581,77.564,1.000,,,QLD,Regional - QLD,590001,2026/05/28 12:02:06
2026/05/27,Quarantine Power Station,555087,BBGPG,19.681,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/05/28 11:31:05
2026/05/27,Queensland Aluminia,544012,BBLARGE,40.027,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/28 12:02:06
2026/05/27,RBP,540057,PIPE,0.000,0.000,10.429,12.562,,,QLD,Wallumbilla Hub,540032,2026/05/28 12:46:57
2026/05/27,RBP,540057,PIPE,3.818,58.170,34.824,2.565,,,QLD,Regional - QLD,590001,2026/05/28 12:46:57
2026/05/27,RBP,540057,PIPE,92.974,0.000,0.000,0.000,,,QLD,Brisbane,590002,2026/05/28 12:46:57
2026/05/27,RCWP,540102,PIPE,0.000,0.000,0.000,175.636,,,QLD,Wallumbilla Hub,540032,2026/05/28 12:46:57
2026/05/27,RCWP,540102,PIPE,0.000,0.000,175.964,0.000,,,QLD,Regional - QLD,590001,2026/05/28 12:46:57
2026/05/27,Reedy Creek,540085,PROD,0.000,170.120,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/01 12:06:44
2026/05/27,RMNGPF,640011,PROD,0.000,21.060,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/28 10:55:42
2026/05/27,RNMGP,640012,PIPE,0.000,21.060,0.000,21.060,,,QLD,Regional - QLD,590001,2026/05/28 10:55:42
2026/05/27,RNP,640009,PIPE,0.000,16.952,0.000,16.952,,,QLD,Regional - QLD,590001,2026/05/28 12:01:14
2026/05/27,Rolleston,540073,PROD,0.000,6.379,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/28 12:02:06
2026/05/27,Roma,540095,PROD,0.000,231.213,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/04 09:43:54
2026/05/27,Roma North,544260,PROD,0.000,16.952,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/28 12:01:21
2026/05/27,Roma Power Station,540120,BBGPG,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/28 12:00:58
2026/05/27,Ron Goodin Power Station,580234,BBGPG,0.000,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/05/28 06:41:18
2026/05/27,RPL,540110,PIPE,0.057,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/28 12:00:58
2026/05/27,Ruby Jo,540082,PROD,0.000,431.438,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/10 11:35:46
2026/05/27,RUGS,540040,STOR,0.000,5.750,0.000,0.000,15534.775,0.000,QLD,Regional - QLD,590001,2026/06/04 09:43:54
2026/05/27,Scotia,540072,PROD,0.000,105.728,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/04 09:43:54
2026/05/27,SEPS,550061,PIPE,7.377,0.000,7.367,0.000,,,SA,Regional - SA,590013,2026/05/28 11:32:05
2026/05/27,SESA,550060,PIPE,0.000,0.000,24.309,0.000,,,VIC,Regional - VIC,590012,2026/05/28 12:46:57
2026/05/27,SESA,550060,PIPE,16.604,0.000,0.000,7.380,,,SA,Regional - SA,590013,2026/05/28 12:46:57
2026/05/27,Shoalhaven Starches Cogeneration Plant,523203,BBLARGE,21.575,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/05/28 13:15:03
2026/05/27,Smithfield Energy Facility,522004,BBGPG,16.300,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/05/28 12:05:57
2026/05/27,Snapper Point,555090,BBGPG,0.000,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/05/28 11:31:05
2026/05/27,Somerton,533174,BBGPG,7.550,0.000,0.000,0.000,,,VIC,Melbourne,590008,2026/06/19 11:00:13
2026/05/27,Spring Gully,540066,PROD,0.000,55.826,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/01 12:06:44
2026/05/27,SSP,540103,PIPE,0.000,5.600,0.000,5.600,,,QLD,Regional - QLD,590001,2026/05/28 10:01:43
2026/05/27,SSSF,540062,STOR,0.000,6.360,0.000,0.000,8927.682,0.000,QLD,Regional - QLD,590001,2026/05/28 10:01:43
2026/05/27,Strathblane,540067,PROD,0.000,57.985,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/01 12:06:44
2026/05/27,Swanbank Power Station,544104,BBGPG,45.259,0.000,0.000,0.000,,,QLD,Brisbane,590002,2026/05/28 12:46:57
2026/05/27,SWQP,540060,PIPE,0.000,0.000,390.274,250.745,,,QLD,Wallumbilla Hub,540032,2026/05/28 12:46:57
2026/05/27,SWQP,540060,PIPE,0.000,0.000,0.000,90.957,,,QLD,Ballera,540078,2026/05/28 12:46:57
2026/05/27,SWQP,540060,PIPE,0.000,170.001,0.000,226.664,,,SA,Moomba Hub,550017,2026/05/28 12:46:57
2026/05/27,SWQP,540060,PIPE,0.104,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/28 12:46:57
2026/05/27,Talinga,540076,PROD,0.000,90.577,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/01 12:06:44
2026/05/27,Tallawarra,522002,BBGPG,46.867,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/05/28 11:00:10
2026/05/27,Tallawarra Pipeline,523201,PIPE,46.867,0.000,46.867,0.000,,,NSW,Regional - NSW,590011,2026/05/28 11:00:10
2026/05/27,Taloona,540068,PROD,0.000,53.733,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/01 12:06:44
2026/05/27,Tanami GP,580210,PIPE,7.734,0.000,7.000,0.000,,,NT,Regional - NT,590017,2026/05/28 12:02:00
2026/05/27,TGP,570050,PIPE,0.000,0.000,45.959,41.997,,,VIC,Longford Hub,530015,2026/05/29 12:01:00
2026/05/27,TGP,570050,PIPE,21.164,0.000,0.000,0.000,,,TAS,Regional - TAS,590014,2026/05/29 12:01:00
2026/05/27,Tipton,540051,PROD,0.000,41.511,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/28 10:17:58
2026/05/27,Torrens Island PS,555041,BBGPG,75.219,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/05/28 11:31:05
2026/05/27,Uranquinty Power Station,522047,BBGPG,34.765,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/05/28 12:46:57
2026/05/27,Valley Power GPG,535024,BBGPG,0.688,0.000,0.000,0.000,,,VIC,Gippsland,590009,2026/05/28 11:00:48
2026/05/27,VicHub,532005,PIPE,0.000,0.000,11.870,11.870,,,VIC,Longford Hub,530015,2026/05/28 12:02:08
2026/05/27,VTS,530110,PIPE,0.000,332.298,53.881,0.018,,,VIC,Longford Hub,530015,2026/06/19 11:00:13
2026/05/27,VTS,530110,PIPE,0.000,76.142,8.177,0.000,,,VIC,Iona Hub,530016,2026/06/19 11:00:13
2026/05/27,VTS,530110,PIPE,11.109,0.000,0.000,0.000,,,VIC,Western,590004,2026/06/19 11:00:13
2026/05/27,VTS,530110,PIPE,49.807,0.000,0.000,0.000,,,VIC,Geelong,590005,2026/06/19 11:00:13
2026/05/27,VTS,530110,PIPE,28.540,0.000,0.000,0.000,,,VIC,Ballarat,590006,2026/06/19 11:00:13
2026/05/27,VTS,530110,PIPE,49.827,0.000,0.000,0.000,,,VIC,Northern,590007,2026/06/19 11:00:13
2026/05/27,VTS,530110,PIPE,281.289,0.207,0.000,0.000,,,VIC,Melbourne,590008,2026/06/19 11:00:13
2026/05/27,VTS,530110,PIPE,32.842,0.000,10.614,0.615,,,VIC,Gippsland,590009,2026/06/19 11:00:13
2026/05/27,VTS,530110,PIPE,0.000,0.000,0.001,40.697,,,NSW,Culcairn,590016,2026/06/19 11:00:13
2026/05/27,Wallumbilla Compression Station,544280,COMPRESSOR,0.000,0.000,0.000,0.000,,,QLD,Wallumbilla Hub,540032,2026/06/04 09:28:08
2026/05/27,WCFA,540045,COMPRESSOR,0.000,0.000,241.214,241.214,,,QLD,Wallumbilla Hub,540032,2026/05/28 12:46:57
2026/05/27,WCFB,540046,COMPRESSOR,0.000,0.000,139.360,139.360,,,QLD,Wallumbilla Hub,540032,2026/05/28 12:46:57
2026/05/27,Weddell Power Station,580232,BBGPG,9.292,0.000,0.000,0.000,,,NT,Darwin,580001,2026/05/28 12:46:57
2026/05/27,WGP,540091,PIPE,739.348,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/06/10 11:35:46
2026/05/27,WGP,540091,PIPE,0.000,648.760,46.702,0.000,,,QLD,Regional - QLD,590001,2026/06/10 11:35:46
2026/05/27,Whyalla Steelworks,555085,BBLARGE,12.899,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/05/28 11:31:05
2026/05/27,Windibri,540069,PROD,0.000,87.958,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/10 11:35:46
2026/05/27,Woleebee Creek,540087,PROD,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/10 11:35:46
2026/05/27,WPP,580030,PIPE,9.292,5.971,3.337,0.000,,,NT,Darwin,580001,2026/05/28 12:46:57
2026/05/27,Yarwun,544282,BBGPG,67.204,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/28 12:02:06
2026/05/27,Yelcherr,580180,PROD,0.000,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/05/28 12:46:57
2026/05/27,Yellowbank,540074,PROD,0.000,12.944,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/28 12:02:06
2026/05/28,Adelaide Brighton,555091,BBLARGE,9.283,0.000,0.000,0.000,,,SA,Adelaide,550016,2026/05/29 13:00:01
2026/05/28,AGP,580010,PIPE,19.523,0.000,0.000,8.582,,,NT,Darwin,580001,2026/05/29 12:47:24
2026/05/28,AGP,580010,PIPE,9.291,32.019,49.249,39.817,,,NT,Regional - NT,590017,2026/05/29 12:47:24
2026/05/28,APLNG Pipeline,540093,PIPE,1439.548,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/06/02 11:45:42
2026/05/28,APLNG Pipeline,540093,PIPE,0.000,1344.747,425.600,259.967,,,QLD,Regional - QLD,590001,2026/06/02 11:45:42
2026/05/28,Arcadia,540101,PROD,0.000,94.187,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/04 09:30:36
2026/05/28,ATGP,640013,PIPE,0.000,42.425,0.000,42.425,,,QLD,Regional - QLD,590001,2026/05/29 12:01:10
2026/05/28,ATHENA,535014,PROD,0.000,17.322,0.000,0.000,,,VIC,Iona Hub,530016,2026/06/02 09:47:53
2026/05/28,Atlas,544261,PROD,0.000,42.425,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/29 12:01:14
2026/05/28,Atlas East Central Processing Facility,640008,PROD,0.000,32.120,0.000,0.000,,,QLD,Regional - QLD,590001,2026/05/29 11:27:12
2026/05/28,Atlas to Reedy Creek Pipeline,640007,PIPE,0.000,33.109,0.000,35.001,,,QLD,Regional - QLD,590001,2026/05/29 12:47:24
