GasDate,FacilityName,FacilityId,FacilityType,Demand,Supply,TransferIn,TransferOut,HeldInStorage,CushionGasStorage,State,LocationName,LocationId,LastUpdated
2026/06/24,Channel Island Power Station,580231,BBGPG,20.681,0.000,0.000,0.000,,,NT,Darwin,580001,2026/06/25 12:46:13
2026/06/24,Colongra,523120,BBGPG,1.842,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/06/25 12:00:05
2026/06/24,ColongraGP,520090,PIPE,-0.390,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/06/25 12:00:05
2026/06/24,ColongraGP,520090,PIPE,1.842,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/06/25 12:00:05
2026/06/24,Combabula,540094,PROD,0.000,211.063,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/29 11:30:12
2026/06/24,Condabri Central,540080,PROD,0.000,131.580,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/29 11:30:12
2026/06/24,Condabri North,540090,PROD,0.000,165.041,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/29 11:30:12
2026/06/24,Condabri South,540086,PROD,0.000,157.495,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/29 11:30:12
2026/06/24,Condamine Power Station,544274,BBGPG,4.389,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/13 12:02:10
2026/06/24,CRWP,540098,PIPE,0.000,0.000,140.932,0.000,,,QLD,Wallumbilla Hub,540032,2026/06/25 10:58:05
2026/06/24,CRWP,540098,PIPE,0.000,240.995,40.773,419.751,,,QLD,Regional - QLD,590001,2026/06/25 10:58:05
2026/06/24,CWP,520054,PIPE,5.058,0.000,4.477,0.000,,,NSW,Regional - NSW,590011,2026/06/25 12:46:13
2026/06/24,Daandine,540050,PROD,0.000,53.337,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 10:21:19
2026/06/24,Dandenong LNG,530038,STOR,0.000,0.206,0.000,0.000,626.852,27.889,VIC,Melbourne,590008,2026/06/25 12:46:13
2026/06/24,DDP,540097,PIPE,0.000,0.000,0.000,133.628,,,QLD,Wallumbilla Hub,540032,2026/07/07 11:01:08
2026/06/24,DDP,540097,PIPE,52.777,390.354,102.220,310.729,,,QLD,Regional - QLD,590001,2026/07/07 11:01:08
2026/06/24,DDPS,544027,BBGPG,52.777,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/07 11:01:08
2026/06/24,Diamantina Power Station,544077,BBGPG,30.589,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:46:13
2026/06/24,Dry Creek Power Station,555026,BBGPG,0.000,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/06/25 11:31:05
2026/06/24,EGP,520047,PIPE,114.316,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/06/25 12:01:05
2026/06/24,EGP,520047,PIPE,16.559,0.000,0.000,0.000,,,NSW,Canberra,520009,2026/06/25 12:01:05
2026/06/24,EGP,520047,PIPE,0.000,193.370,0.000,60.237,,,VIC,Longford Hub,530015,2026/06/25 12:01:05
2026/06/24,EGP,520047,PIPE,50.986,0.000,0.000,22.652,,,NSW,Regional - NSW,590011,2026/06/25 12:01:05
2026/06/24,EGP,520047,PIPE,8.687,67.814,0.000,0.000,,,VIC,Regional - VIC,590012,2026/06/25 12:01:05
2026/06/24,EO4PL,540055,PIPE,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/13 12:02:34
2026/06/24,Eurombah Creek,540089,PROD,0.000,168.540,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/29 11:30:12
2026/06/24,Fairview,540070,PROD,0.000,280.128,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 10:58:16
2026/06/24,GLNG (Curtis Island),544276,LNGEXPORT,812.471,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/06/25 10:58:05
2026/06/24,GLNG Pipeline,540092,PIPE,812.471,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/06/25 10:58:05
2026/06/24,GLNG Pipeline,540092,PIPE,0.000,415.639,419.751,25.687,,,QLD,Regional - QLD,590001,2026/07/13 12:02:34
2026/06/24,Hallett,555029,BBGPG,15.106,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/06/25 11:31:05
2026/06/24,Hunter Power Station,523210,BBGPG,0.000,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/06/25 12:46:13
2026/06/24,ICF,530071,COMPRESSOR,0.000,0.000,7.897,7.897,,,VIC,Iona Hub,530016,2026/06/25 08:35:03
2026/06/24,Iona UGS,530042,STOR,7.897,330.856,0.000,0.000,24071.136,0.000,VIC,Iona Hub,530016,2026/06/25 08:30:03
2026/06/24,Jeerelang,533161,BBGPG,0.232,0.000,0.000,0.000,,,VIC,Gippsland,590009,2026/07/20 11:00:12
2026/06/24,Jordan,540088,PROD,0.000,323.228,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/13 12:02:34
2026/06/24,Katherine Power Station,580233,BBGPG,1.036,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/06/25 12:46:13
2026/06/24,Kenya,540075,PROD,0.000,118.881,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/13 12:02:34
2026/06/24,Kincora,544253,PROD,0.000,4.100,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:46:13
2026/06/24,KKLP,523209,PIPE,0.000,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/06/25 12:46:13
2026/06/24,Kogan North,540061,PROD,0.000,3.793,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:46:13
2026/06/24,Ladbroke Grove PS,555086,BBGPG,19.731,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/06/25 12:46:13
2026/06/24,Lang Lang,530039,PROD,0.000,0.290,0.000,0.000,,,VIC,Gippsland,590009,2026/06/25 13:26:31
2026/06/24,Laverton,533201,BBGPG,0.002,0.000,0.000,0.000,,,VIC,Geelong,590005,2026/07/20 11:00:12
2026/06/24,Longford,530040,PROD,0.000,597.822,0.000,0.000,,,VIC,Longford Hub,530015,2026/06/25 08:13:59
2026/06/24,Loy Yang B,533163,BBGPG,0.000,0.000,0.000,0.000,,,VIC,Gippsland,590009,2026/06/25 11:00:58
2026/06/24,LYB Transmission Pipeline,535023,PIPE,0.000,0.000,0.071,0.000,,,VIC,Gippsland,590009,2026/06/25 11:00:58
2026/06/24,MAPS,550054,PIPE,61.697,0.000,0.000,0.000,,,SA,Adelaide,550016,2026/06/25 11:31:05
2026/06/24,MAPS,550054,PIPE,0.000,56.269,204.215,0.000,,,SA,Moomba Hub,550017,2026/06/25 11:31:05
2026/06/24,MAPS,550054,PIPE,172.493,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/06/25 11:31:05
2026/06/24,McArthur River Mine,580220,BBGPG,9.496,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/06/25 09:06:18
2026/06/24,MCF,550050,COMPRESSOR,0.000,0.000,0.000,0.000,,,SA,Moomba Hub,550017,2026/06/25 12:46:13
2026/06/24,Mereenie,580040,PROD,0.000,24.241,0.000,0.000,,,NT,Regional - NT,590017,2026/06/25 12:15:17
2026/06/24,Meridian,540064,PROD,0.000,45.449,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 09:39:05
2026/06/24,Mintaro Power Station,555031,BBGPG,0.000,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/06/25 11:31:05
2026/06/24,Moomba,550045,PROD,0.000,208.400,0.000,0.000,,,SA,Moomba Hub,550017,2026/06/29 10:00:01
2026/06/24,Moomba Storage,550046,STOR,0.000,4.800,0.000,0.000,6472.900,0.000,SA,Moomba Hub,550017,2026/06/29 10:00:01
2026/06/24,Mortlake PS,530063,BBGPG,135.005,0.000,0.000,0.000,,,VIC,Regional - VIC,590012,2026/06/25 07:20:00
2026/06/24,MPL,530061,PIPE,0.000,0.000,128.379,0.000,,,VIC,Iona Hub,530016,2026/06/25 07:20:00
2026/06/24,MPL,530061,PIPE,135.005,0.000,0.000,0.000,,,VIC,Regional - VIC,590012,2026/06/25 07:20:00
2026/06/24,MRP,580100,PIPE,9.496,0.000,9.497,0.000,,,NT,Regional - NT,590017,2026/06/25 09:06:18
2026/06/24,MSP,520053,PIPE,149.743,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/06/25 12:46:13
2026/06/24,MSP,520053,PIPE,0.000,0.000,210.504,10.500,,,SA,Moomba Hub,550017,2026/06/25 12:46:13
2026/06/24,MSP,520053,PIPE,150.975,0.000,0.000,4.477,,,NSW,Regional - NSW,590011,2026/06/25 12:46:13
2026/06/24,MSP,520053,PIPE,17.873,0.000,0.000,0.000,,,NSW,Regional - ACT,590015,2026/06/25 12:46:13
2026/06/24,MSP,520053,PIPE,0.000,0.000,120.445,0.000,,,NSW,Culcairn,590016,2026/06/25 12:46:13
2026/06/24,Newport,533171,BBGPG,24.899,0.000,0.000,0.000,,,VIC,Melbourne,590008,2026/07/20 11:00:12
2026/06/24,NGP,580050,PIPE,0.000,0.000,25.016,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:01:14
2026/06/24,NGP,580050,PIPE,0.000,0.000,17.497,40.596,,,NT,Regional - NT,590017,2026/06/25 12:01:14
2026/06/24,NGS,520060,STOR,0.320,0.708,0.000,0.000,1417.981,76.775,NSW,Sydney,520008,2026/06/25 13:07:36
2026/06/24,Oakey PS,544095,BBGPG,9.910,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:46:13
2026/06/24,Orana,540084,PROD,0.000,166.357,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/29 11:30:12
2026/06/24,Orbost,530041,PROD,0.000,67.814,0.000,0.000,,,VIC,Regional - VIC,590012,2026/06/25 12:01:05
2026/06/24,Orica,544011,BBLARGE,8.852,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:01:06
2026/06/24,Orica (Kooragang Island),523206,BBLARGE,31.709,0.000,0.000,0.000,,,NSW,Sydney,520008,2026/06/25 13:00:00
2026/06/24,Osborne,555033,BBGPG,35.302,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/06/25 11:31:05
2026/06/24,Otway,530044,PROD,0.000,178.443,0.000,0.000,,,VIC,Iona Hub,530016,2026/06/25 13:25:18
2026/06/24,Owen Springs Power Station,580235,BBGPG,1.442,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/06/25 06:41:02
2026/06/24,Palm Valley,580060,PROD,0.000,5.791,0.000,0.000,,,NT,Regional - NT,590017,2026/06/25 12:15:17
2026/06/24,PCA,550052,PIPE,0.000,44.325,64.619,0.000,,,VIC,Iona Hub,530016,2026/06/25 07:20:01
2026/06/24,PCA,550052,PIPE,8.739,0.000,0.000,0.000,,,SA,Adelaide,550016,2026/06/25 07:20:01
2026/06/24,PCA,550052,PIPE,0.000,0.000,0.000,29.077,,,VIC,Regional - VIC,590012,2026/06/25 07:20:01
2026/06/24,PCA,550052,PIPE,82.264,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/06/25 07:20:01
2026/06/24,PCI,530060,PIPE,0.000,214.191,15.000,229.298,,,VIC,Iona Hub,530016,2026/06/25 07:20:02
2026/06/24,Peat,540065,PROD,0.000,11.624,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/29 11:30:12
2026/06/24,Pelican Point Power Station,555089,BBGPG,62.902,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/06/25 07:20:01
2026/06/24,Phosphate Hill,544081,BBLARGE,26.387,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:46:13
2026/06/24,Pipeline Compression Station,544279,COMPRESSOR,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 10:58:05
2026/06/24,PVP,580070,PIPE,1.983,0.000,2.168,0.000,,,NT,Regional - NT,590017,2026/06/25 06:41:02
2026/06/24,QCLNG LNG Plant,544272,LNGEXPORT,1506.413,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/07/13 12:02:34
2026/06/24,QGP,540058,PIPE,0.000,0.000,16.896,0.000,,,QLD,Wallumbilla Hub,540032,2026/06/25 12:01:06
2026/06/24,QGP,540058,PIPE,124.630,24.915,81.671,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:01:06
2026/06/24,Quarantine Power Station,555087,BBGPG,24.092,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/06/25 11:31:05
2026/06/24,Queensland Aluminia,544012,BBLARGE,30.324,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:01:06
2026/06/24,RBP,540057,PIPE,0.000,0.000,11.803,31.144,,,QLD,Wallumbilla Hub,540032,2026/06/25 12:46:13
2026/06/24,RBP,540057,PIPE,13.730,80.806,45.330,3.001,,,QLD,Regional - QLD,590001,2026/06/25 12:46:13
2026/06/24,RBP,540057,PIPE,87.069,0.000,0.000,0.000,,,QLD,Brisbane,590002,2026/06/25 12:46:13
2026/06/24,RCWP,540102,PIPE,0.000,0.000,0.000,196.467,,,QLD,Wallumbilla Hub,540032,2026/06/25 12:46:13
2026/06/24,RCWP,540102,PIPE,0.000,0.000,194.924,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:46:13
2026/06/24,Reedy Creek,540085,PROD,0.000,202.143,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/29 11:30:12
2026/06/24,RMNGPF,640011,PROD,0.000,17.690,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 07:51:31
2026/06/24,RNMGP,640012,PIPE,0.000,17.690,0.000,17.690,,,QLD,Regional - QLD,590001,2026/06/25 07:51:31
2026/06/24,RNP,640009,PIPE,0.000,23.083,0.000,23.083,,,QLD,Regional - QLD,590001,2026/06/25 12:01:08
2026/06/24,Rolleston,540073,PROD,0.000,8.588,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:01:06
2026/06/24,Roma,540095,PROD,0.000,240.995,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 10:58:21
2026/06/24,Roma North,544260,PROD,0.000,23.083,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:01:14
2026/06/24,Roma Power Station,540120,BBGPG,0.000,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:09:57
2026/06/24,Ron Goodin Power Station,580234,BBGPG,0.000,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/06/25 06:41:02
2026/06/24,RPL,540110,PIPE,0.081,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:09:57
2026/06/24,Ruby Jo,540082,PROD,0.000,429.555,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/13 12:02:34
2026/06/24,RUGS,540040,STOR,0.000,7.984,0.000,0.000,15362.436,0.000,QLD,Regional - QLD,590001,2026/06/25 10:58:21
2026/06/24,Scotia,540072,PROD,0.000,104.382,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 10:58:21
2026/06/24,SEPS,550061,PIPE,8.894,0.000,8.874,0.000,,,SA,Regional - SA,590013,2026/06/25 11:32:05
2026/06/24,SESA,550060,PIPE,0.000,0.000,29.073,0.000,,,VIC,Regional - VIC,590012,2026/06/25 12:46:13
2026/06/24,SESA,550060,PIPE,19.731,0.000,0.000,8.875,,,SA,Regional - SA,590013,2026/06/25 12:46:13
2026/06/24,Shoalhaven Starches Cogeneration Plant,523203,BBLARGE,22.652,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/06/25 16:03:02
2026/06/24,Smithfield Energy Facility,522004,BBGPG,9.492,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/06/25 12:06:14
2026/06/24,Snapper Point,555090,BBGPG,0.000,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/06/25 11:31:05
2026/06/24,Somerton,533174,BBGPG,8.408,0.000,0.000,0.000,,,VIC,Melbourne,590008,2026/07/20 11:00:12
2026/06/24,Spring Gully,540066,PROD,0.000,54.795,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/29 11:30:12
2026/06/24,SSP,540103,PIPE,0.000,5.300,0.000,5.300,,,QLD,Regional - QLD,590001,2026/06/25 08:37:11
2026/06/24,SSSF,540062,STOR,0.000,6.570,0.000,0.000,8899.012,0.000,QLD,Regional - QLD,590001,2026/06/25 08:37:11
2026/06/24,Strathblane,540067,PROD,0.000,51.098,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/29 11:30:12
2026/06/24,Swanbank Power Station,544104,BBGPG,35.300,0.000,0.000,0.000,,,QLD,Brisbane,590002,2026/06/25 12:46:13
2026/06/24,SWQP,540060,PIPE,0.000,0.000,494.022,157.984,,,QLD,Wallumbilla Hub,540032,2026/06/25 12:46:13
2026/06/24,SWQP,540060,PIPE,0.000,0.000,0.000,98.839,,,QLD,Ballera,540078,2026/06/25 12:46:13
2026/06/24,SWQP,540060,PIPE,0.000,152.117,0.000,404.219,,,SA,Moomba Hub,550017,2026/06/25 12:46:13
2026/06/24,SWQP,540060,PIPE,0.115,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:46:13
2026/06/24,Talinga,540076,PROD,0.000,91.627,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/29 11:30:12
2026/06/24,Tallawarra,522002,BBGPG,36.019,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/06/25 11:00:04
2026/06/24,Tallawarra Pipeline,523201,PIPE,36.019,0.000,36.019,0.000,,,NSW,Regional - NSW,590011,2026/06/25 11:00:04
2026/06/24,Taloona,540068,PROD,0.000,43.271,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/29 11:30:12
2026/06/24,Tanami GP,580210,PIPE,8.264,0.000,7.800,0.000,,,NT,Regional - NT,590017,2026/06/25 12:02:00
2026/06/24,TGP,570050,PIPE,0.000,0.000,50.823,54.998,,,VIC,Longford Hub,530015,2026/06/26 12:01:00
2026/06/24,TGP,570050,PIPE,23.476,0.000,0.000,0.000,,,TAS,Regional - TAS,590014,2026/06/26 12:01:00
2026/06/24,Tipton,540051,PROD,0.000,41.935,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 10:21:21
2026/06/24,Torrens Island PS,555041,BBGPG,85.057,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/06/25 11:31:05
2026/06/24,Uranquinty Power Station,522047,BBGPG,110.596,0.000,0.000,0.000,,,NSW,Regional - NSW,590011,2026/06/25 12:46:13
2026/06/24,Valley Power GPG,535024,BBGPG,0.000,0.000,0.000,0.000,,,VIC,Gippsland,590009,2026/06/25 11:00:58
2026/06/24,VicHub,532005,PIPE,0.000,0.000,9.422,9.422,,,VIC,Longford Hub,530015,2026/06/25 12:01:16
2026/06/24,Viva Energy Refinery,535018,BBLARGE,11.820,0.000,0.000,0.000,,,VIC,Geelong,590005,2026/06/25 07:30:13
2026/06/24,VTS,530110,PIPE,0.000,402.893,69.253,0.155,,,VIC,Longford Hub,530015,2026/07/20 11:00:12
2026/06/24,VTS,530110,PIPE,0.000,262.423,21.229,0.000,,,VIC,Iona Hub,530016,2026/07/20 11:00:12
2026/06/24,VTS,530110,PIPE,12.481,0.000,0.000,0.000,,,VIC,Western,590004,2026/07/20 11:00:12
2026/06/24,VTS,530110,PIPE,65.123,0.000,0.000,0.000,,,VIC,Geelong,590005,2026/07/20 11:00:12
2026/06/24,VTS,530110,PIPE,42.569,0.000,0.000,0.000,,,VIC,Ballarat,590006,2026/07/20 11:00:12
2026/06/24,VTS,530110,PIPE,71.048,0.000,0.000,0.000,,,VIC,Northern,590007,2026/07/20 11:00:12
2026/06/24,VTS,530110,PIPE,399.314,0.100,0.000,0.000,,,VIC,Melbourne,590008,2026/07/20 11:00:12
2026/06/24,VTS,530110,PIPE,38.781,0.000,0.294,2.252,,,VIC,Gippsland,590009,2026/07/20 11:00:12
2026/06/24,VTS,530110,PIPE,0.000,0.000,0.000,120.442,,,NSW,Culcairn,590016,2026/07/20 11:00:12
2026/06/24,Wallumbilla Compression Station,544280,COMPRESSOR,0.000,0.000,0.000,0.000,,,QLD,Wallumbilla Hub,540032,2026/06/25 10:58:05
2026/06/24,WCFA,540045,COMPRESSOR,0.000,0.000,353.788,353.788,,,QLD,Wallumbilla Hub,540032,2026/06/25 12:46:13
2026/06/24,WCFB,540046,COMPRESSOR,0.000,0.000,130.833,130.833,,,QLD,Wallumbilla Hub,540032,2026/06/25 12:46:13
2026/06/24,Weddell Power Station,580232,BBGPG,10.859,0.000,0.000,0.000,,,NT,Darwin,580001,2026/06/25 12:46:13
2026/06/24,WGP,540091,PIPE,1506.413,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/07/13 12:02:34
2026/06/24,WGP,540091,PIPE,0.000,1408.814,46.731,0.000,,,QLD,Regional - QLD,590001,2026/07/13 12:02:34
2026/06/24,Whyalla Steelworks,555085,BBLARGE,9.641,0.000,0.000,0.000,,,SA,Regional - SA,590013,2026/06/25 11:31:05
2026/06/24,Windibri,540069,PROD,0.000,115.268,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/13 12:02:34
2026/06/24,Woleebee Creek,540087,PROD,0.000,655.901,0.000,0.000,,,QLD,Regional - QLD,590001,2026/07/13 12:02:34
2026/06/24,WPP,580030,PIPE,10.859,4.302,6.543,0.000,,,NT,Darwin,580001,2026/06/25 12:46:13
2026/06/24,Yarwun,544282,BBGPG,67.600,0.000,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:01:06
2026/06/24,Yelcherr,580180,PROD,0.000,0.000,0.000,0.000,,,NT,Regional - NT,590017,2026/06/25 12:46:13
2026/06/24,Yellowbank,540074,PROD,0.000,12.077,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/25 12:01:06
2026/06/25,Adelaide Brighton,555091,BBLARGE,10.528,0.000,0.000,0.000,,,SA,Adelaide,550016,2026/07/21 13:00:02
2026/06/25,AGP,580010,PIPE,20.513,0.000,0.000,8.013,,,NT,Darwin,580001,2026/06/26 12:46:14
2026/06/25,AGP,580010,PIPE,7.179,32.579,39.220,42.195,,,NT,Regional - NT,590017,2026/06/26 12:46:14
2026/06/25,APLNG Pipeline,540093,PIPE,1408.273,0.000,0.000,0.000,,,QLD,Curtis Island,540030,2026/06/30 11:30:09
2026/06/25,APLNG Pipeline,540093,PIPE,0.000,1346.605,289.864,332.521,,,QLD,Regional - QLD,590001,2026/06/30 11:30:09
2026/06/25,Arcadia,540101,PROD,0.000,93.871,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/26 10:58:41
2026/06/25,ATGP,640013,PIPE,0.000,42.419,0.000,42.419,,,QLD,Regional - QLD,590001,2026/06/26 12:01:31
2026/06/25,ATHENA,535014,PROD,0.000,17.947,0.000,0.000,,,VIC,Iona Hub,530016,2026/06/30 09:48:51
2026/06/25,Atlas,544261,PROD,0.000,42.419,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/26 12:01:40
2026/06/25,Atlas East Central Processing Facility,640008,PROD,0.000,32.960,0.000,0.000,,,QLD,Regional - QLD,590001,2026/06/26 10:04:08
